-2.829738236824866360e-01,-5.151750947749543785e-01,-5.124902997209941358e-01,-1.950053220890166916e-01,-1.466904558577906692e-01
1.022772327807343340e-01,1.430017790239746511e-01,6.518134500823132838e-01,7.428941204474955873e-01,5.274689239945409280e-01
1.989937741416501482e-01,3.349107213530123084e-01,-1.208583720439154047e-01,-7.035541588589751261e-02,-5.732719107187917995e-01
3.376179839131317473e-01,2.278681063633399839e-01,-4.472625897125231398e-01,3.887845642217435116e-01,-2.216371369025096627e-01
1.807190108151455685e-02,2.030243095812221121e-01,2.635454501623617496e-01,3.093881347619054090e-01,4.295268910452705313e-01
4.925412478982924003e-02,2.567247285585665950e-01,-4.564044880398070853e-02,-1.611905882097225962e-01,-3.289860429724531521e-01
1.765445674997239700e-01,-6.225180958155115268e-02,-3.751540354106784603e-02,4.964959240289628650e-01,-4.072734412886028221e-01
-1.209846335662406180e-01,-5.102458668239126527e-02,3.286253138016092534e-01,-1.129662216214645382e-01,-5.138561350826574836e-01
-7.156362492839320188e-02,9.869316805790233349e-02,-1.810902738136631884e-01,4.238466062166329484e-01,-4.293742194300576714e-02
5.595797670164734949e-01,-2.022731191068904422e-01,3.754667561640536722e-01,6.196648948341216823e-01,2.315370140950588629e-01
-1.887873716397965029e-01,1.965686514979501920e-01,1.289251134371751095e-01,-3.986249514538516281e-01,2.036431009745398868e-01
-1.914621228728163593e-01,3.877776494569048493e-01,-7.436528890296636440e-01,2.094156861848120721e-01,2.394326003238293754e-01
-3.914952322019115694e-01,-1.911436575593470633e-01,7.656452686448256967e-03,-7.561773699398176458e-03,5.265662782174057588e-01
4.560754820341784282e-02,-4.490671665369767585e-01,3.805523588936290391e-01,-5.861719753172800473e-01,3.472397410540755680e-01
-4.148149665330632674e-01,1.756659316044175967e-01,-2.783600832944617687e-01,4.555811927518070847e-01,8.966009390061868700e-02
-5.313165377671817957e-01,3.054268714731668277e-01,-4.707652920883366454e-02,-2.605308820359562572e-01,-3.066322576605616176e-02
2.250255896999229510e-01,1.201003488851741657e-01,-1.896435297735851386e-02,4.012988592472423455e-01,-9.521359409811087915e-02
5.064926189011085267e-01,1.353063571206928051e-01,7.525208049101024532e-02,-6.134347570406992745e-01,1.057463195146377405e-01
-2.430000330105277218e-01,3.866802755390044144e-01,-3.538193933739352398e-02,-2.735817311069879132e-01,2.612731902607589030e-01
1.821206174412409728e-01,2.459677875166279837e-01,1.904729588409042607e-01,-3.713341380206410247e-01,6.299035172140865502e-03
2.590405860972659347e-01,-5.632900243645317939e-01,4.389830446957511123e-01,7.936979692825538168e-02,-1.285103026633203915e-01
4.639025461831154939e-01,-5.755695372282402383e-02,2.919606667169362124e-01,-3.410820801178109929e-01,-1.750255377343814533e-01
2.628507299957393850e-01,-3.142421964366930165e-02,-6.159793385614588390e-02,-1.493525170820711734e-01,-3.916545424428414801e-01
-1.963763682935983912e-01,1.047466830962777151e-01,4.341365438428398948e-01,5.139857203279392106e-01,-1.759832875132660013e-01
-2.837550857411175187e-01,5.194332870057954965e-01,-1.390120801003684459e-01,3.653040883332620697e-02,1.284781939074983725e-01
1.367958169281187353e-01,-2.323361237288316672e-01,-5.775386343685216806e-02,3.245895740310753008e-01,-2.081249665958485040e-01
-3.512183255579194863e-01,1.708686458530121466e-01,-2.917212394408501552e-01,-7.382731229954486718e-02,-4.255425757695819322e-01
1.262278028339501590e-01,-2.138371651293923259e-01,-1.654384327923505704e-01,-2.773602017720785406e-01,-3.488873330242127646e-01
-1.295101090774943009e-01,-2.971685931342736287e-01,1.817982706939960669e-01,-3.702826993491800667e-02,1.092286125100938865e-01
1.554819554049942099e-01,1.865279031238261387e-01,3.225942202590160179e-01,-1.474490380471764062e-01,2.089412799729710168e-01
-2.639500323169108147e-03,2.258139103129271352e-01,5.022049937175357415e-02,-2.260495331898387250e-01,-4.704407036311971657e-01
-2.771070837571628087e-01,-3.793897261974397972e-02,-2.914962837552255714e-01,-1.929309830393838993e-02,-6.387533071088220826e-02
3.235430319069791949e-01,6.200518907017561754e-02,-3.140443913491302586e-01,-1.039699200790684952e-02,1.001388693227033347e-02
-2.651759643641872222e-01,-4.486119453064505574e-02,-6.920469448865101958e-02,2.209402823047400266e-01,-1.894194726531464867e-01
-1.083099789146857034e-01,6.957571844032687247e-01,1.945151806064670807e-01,2.063702181591416940e-01,1.784262675180725011e-01
3.992881555960355322e-01,-9.901291698928360585e-02,2.144821801226110269e-01,-1.123158028975950046e-01,1.848926892780154985e-01
3.731655365557952631e-01,3.510093694072973780e-01,-2.831424224907820864e-01,3.311435560431686409e-01,-2.345965132838569722e-01
-1.425880176646245057e-01,7.476630151095372545e-01,1.288238747295418207e-01,2.296696908134727988e-02,-3.182370191225480371e-01
3.527437465081414286e-02,-1.543214389440590306e-01,-1.155765729458428648e-01,9.646482344364558370e-02,-2.690568790871638583e-01
-2.808839369289979904e-01,-1.485133171698862706e-02,-8.387259960402103365e-02,8.654855813721787361e-02,1.050999534685358727e-01
4.475937332861468776e-01,1.926375652596433452e-01,3.133112282469214249e-01,-2.748666091105121390e-01,1.823617059179136468e-01
-2.105144329280319027e-01,3.224652895331653335e-01,-3.170319784260484663e-01,3.797095768615323386e-01,-6.731609674710336000e-01
2.763596562265496770e-01,2.376914161104009271e-01,1.138632541759817957e-01,4.592297058648608238e-02,-3.537398379039784491e-01
5.448948436306537690e-01,-8.639018509751928976e-01,5.510079745495758408e-01,-2.253556030110357711e-01,3.504605043235721196e-01
-6.382771799882231978e-01,-3.471506156214925198e-01,-7.216046709090734312e-02,-1.245588636755396300e-01,-1.231669933228798051e-02
5.499932463956639372e-01,5.523826574561163660e-02,-3.056722515725738831e-01,-3.366847343948931037e-02,1.099755351920633339e+00
1.858590413334552383e-01,-1.679719781248227017e-01,-7.031162505822814712e-02,-9.787453616526076497e-03,-5.293465852528082827e-02
-1.037586305105327594e-01,3.432923614332469286e-01,1.090088255737446110e-01,2.317686527610172964e-01,-3.548265871600829457e-02
-1.724535576552555793e-01,-5.731390504540812003e-01,3.790977415749551271e-01,6.032909550334721038e-02,1.054495062305869646e-01
2.713866448699399636e-01,1.813576999003230494e-01,5.860469571581403692e-01,2.996477979995090801e-01,2.533383990917436601e-01
2.917590345223993187e-01,4.389142462664510913e-01,2.492784117097880114e-01,6.044951543855201503e-01,-2.363111438004435738e-01
2.886786451683581028e-02,4.824176054868484775e-01,-3.130846867233485348e-02,-5.946639762379765104e-01,4.304870812470317221e-01
7.415172677735175633e-01,1.046703010490723923e-01,2.779211717321906265e-04,6.415310413220243202e-02,-4.205367611359072111e-01
-9.371003859947166226e-02,-2.959313364227229015e-01,-3.072458307178190795e-01,2.586208401402313450e-01,-1.523754704094304468e-01
5.831711614888083345e-02,-4.827880290987515005e-02,-4.602015702445764189e-01,-2.334664203702614405e-01,-6.556502495298890398e-01
-1.205602292788286178e-01,-4.707441083174143115e-01,-1.862786027031374525e-01,-4.715385474972092483e-01,-3.845316686416158092e-01
3.672376906064150348e-01,-1.384720622122524725e-01,-3.731403300273712920e-01,-1.810638396684533247e-01,5.023293893041804598e-02
3.814372327342209767e-01,8.487466725485934282e-02,-2.005867290478683396e-01,7.150137729537189846e-02,-5.228680715606330853e-01
-3.663381859440389965e-01,-1.032147808784714821e-01,3.380334309251686320e-01,-1.920850099196535765e-01,1.884110003063914004e-02
-1.222702893670049723e-01,1.158643638602238901e-01,3.462177135697707131e-01,2.894033019012594021e-01,-4.292740791698478331e-01
3.982916414074249428e-02,3.401039045201341426e-02,-4.087583227903191507e-01,5.631200577255257578e-01,-2.611852163067328036e-01
7.542571981195399511e-01,4.639555164070688353e-01,-6.327972969536324044e-01,-7.227681602424858298e-02,-2.133624272321842374e-01
1.961960510443019889e-01,-2.397255323021101336e-01,-3.591529656281338134e-01,-2.502258461851957216e-01,5.715148706880742724e-01
1.939082493191498779e-01,-6.496643601943831448e-02,2.917295771617316874e-02,-4.973965151230150261e-02,-6.125856762412002637e-02
